timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1600251242383,1096,BP06_S03_OpenHearing,200,"Number of samples in transactio1600277653821,10479,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600277653821,10479,Log In,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600277664305,63,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,97,0,1,1,null,0,1,0
1600277664305,63,Landing Page,200,OK,Thread Group 1-1,text,true,,97,0,1,1,null,0,0,0
1600277664369,1056,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600277664369,1056,Open Hearing,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600277665426,20006,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600277665426,20006,Wait For Participants,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600277685433,2103,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600277685433,2103,Start Hearing,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600277687536,7203449,BP06_S06_PauseHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,2,0
1600277687537,7203449,Pause Hearing,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600284891337,2895,BP06_S07_Log Out,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,129,0,1,1,null,0,0,0
1600284891337,2895,Log Out,200,OK,Thread Group 1-1,text,true,,129,0,1,1,null,0,0,0
1600284894232,1588,BP06_S08_CloseBrowser,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,1,0
1600284894233,1588,Close Browser,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600681629369,11532,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600681629369,11532,Log In,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600681640907,64,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,97,0,1,1,null,0,0,0
1600681640907,64,Landing Page,200,OK,Thread Group 1-1,text,true,,97,0,1,1,null,0,0,0
1600681640971,1054,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600681640971,1054,Open Hearing,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600681642025,20007,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,1,0
1600681642026,20007,Wait For Participants,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600681662034,2116,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,0,0,1,1,null,0,0,0
1600681662034,2116,Start Hearing,200,OK,Thread Group 1-1,text,true,,0,0,1,1,null,0,0,0
1600682109364,9862,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,0,0,2,2,null,0,1,0
1600682109365,9862,Log In,200,OK,Thread Group 1-2,text,true,,0,0,2,2,null,0,0,0
1600682119228,48,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,97,0,2,2,null,0,0,0
1600682119228,48,Landing Page,200,OK,Thread Group 1-2,text,true,,97,0,2,2,null,0,0,0
1600682119276,1053,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,0,0,2,2,null,0,0,0
1600682119276,1053,Open Hearing,200,OK,Thread Group 1-2,text,true,,0,0,2,2,null,0,0,0
1600682120330,20006,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,0,0,2,2,null,0,0,0
1600682120330,20006,Wait For Participants,200,OK,Thread Group 1-2,text,true,,0,0,2,2,null,0,0,0
1600682140336,2095,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,0,0,2,2,null,0,1,0
1600682140336,2095,Start Hearing,200,OK,Thread Group 1-2,text,true,,0,0,2,2,null,0,0,0
1600682589363,11282,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,0,0,3,3,null,0,0,0
1600682589363,11282,Log In,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1600682600646,44,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,97,0,3,3,null,0,0,0
1600682600646,44,Landing Page,200,OK,Thread Group 1-3,text,true,,97,0,3,3,null,0,0,0
1600682600690,1051,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,0,0,3,3,null,0,0,0
1600682600690,1051,Open Hearing,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1600682601742,20004,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,0,0,3,3,null,0,1,0
1600682601742,20004,Wait For Participants,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1600682621748,2094,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,0,0,3,3,null,0,1,0
1600682621748,2094,Start Hearing,200,OK,Thread Group 1-3,text,true,,0,0,3,3,null,0,0,0
1600683069358,9820,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,0,0,4,4,null,0,0,0
1600683069358,9820,Log In,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1600683079179,43,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,97,0,4,4,null,0,1,0
1600683079180,43,Landing Page,200,OK,Thread Group 1-4,text,true,,97,0,4,4,null,0,0,0
1600683079223,1053,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,0,0,4,4,null,0,0,0
1600683079223,1053,Open Hearing,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1600683080276,20007,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,0,0,4,4,null,0,0,0
1600683080276,20007,Wait For Participants,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1600683100284,2095,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,0,0,4,4,null,0,0,0
1600683100284,2095,Start Hearing,200,OK,Thread Group 1-4,text,true,,0,0,4,4,null,0,0,0
1600683549356,9872,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,0,0,5,5,null,0,0,0
1600683549356,9872,Log In,200,OK,Thread Group 1-5,text,true,,0,0,5,5,null,0,0,0
1600683559229,43,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,97,0,5,5,null,0,1,0
1600683559230,43,Landing Page,200,OK,Thread Group 1-5,text,true,,97,0,5,5,null,0,0,0
1600683559273,1051,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,0,0,5,5,null,0,0,0
1600683559273,1051,Open Hearing,200,OK,Thread Group 1-5,text,true,,0,0,5,5,null,0,0,0
1600683560326,20005,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,0,0,5,5,null,0,0,0
1600683560326,20005,Wait For Participants,200,OK,Thread Group 1-5,text,true,,0,0,5,5,null,0,0,0
1600683580333,2096,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,0,0,5,5,null,0,0,0
1600683580333,2096,Start Hearing,200,OK,Thread Group 1-5,text,true,,0,0,5,5,null,0,0,0
1600684029356,9990,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,6,6,null,0,0,0
1600684029356,9990,Log In,200,OK,Thread Group 1-6,text,true,,0,0,6,6,null,0,0,0
1600684039346,44,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,97,0,6,6,null,0,0,0
1600684039346,44,Landing Page,200,OK,Thread Group 1-6,text,true,,97,0,6,6,null,0,0,0
1600684039390,1052,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,6,6,null,0,1,0
1600684039390,1052,Open Hearing,200,OK,Thread Group 1-6,text,true,,0,0,6,6,null,0,0,0
1600684040444,20007,BP06_S04_WaitForParticipants,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,6,6,null,0,0,0
1600684040444,20007,Wait For Participants,200,OK,Thread Group 1-6,text,true,,0,0,6,6,null,0,0,0
1600684060452,2094,BP06_S05_StartHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,0,0,6,6,null,0,0,0
1600684060452,2094,Start Hearing,200,OK,Thread Group 1-6,text,true,,0,0,6,6,null,0,0,0
1600684509356,9868,BP06_S01_Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,7,7,null,0,0,0
1600684509356,9868,Log In,200,OK,Thread Group 1-7,text,true,,0,0,7,7,null,0,0,0
1600684519225,51,BP06_S02_LandingPage,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,97,0,7,7,null,0,1,0
1600684519226,51,Landing Page,200,OK,Thread Group 1-7,text,true,,97,0,7,7,null,0,0,0
1600684519277,1054,BP06_S03_OpenHearing,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,0,0,7,7,null,0,0,0
